"stn_num","stn_name","et_year","et_month","weighted_avg_eto","et_amount","accuracy_ratio"
19,"Castroville",2016,9,3.95983262366624,3.22156249353429,1.22916523631426
19,"Castroville",2016,10,2.97076330704305,2.71031249611406,1.09609622923645
19,"Castroville",2016,11,1.93409739383352,1.82959916895181,1.05711536529697
21,"Kettleman",2013,1,1.72362832548077,1.98999999463558,0.866144889511121
21,"Kettleman",2013,2,2.5353280448073,2.85000001452863,0.889588783116769
21,"Kettleman",2013,3,4.4095032879436,4.66999998316169,0.944219122878512
21,"Kettleman",2013,4,6.70913507889875,7.50999998301268,0.89336019894468
21,"Kettleman",2013,5,8.05858470023849,8.73000009357929,0.923091021060285
21,"Kettleman",2013,6,8.82621289304054,9.54000009596348,0.925179539230303
21,"Kettleman",2013,7,9.24685824519356,9.71999999880791,0.951322864848521
21,"Kettleman",2013,8,8.24925915965572,8.76000003516674,0.941696247321842
21,"Kettleman",2013,9,6.22281950986497,6.90999998152256,0.900552753473934
21,"Kettleman",2013,10,4.22314010632519,4.73000005632639,0.892841449478785
21,"Kettleman",2013,11,2.46530005132736,2.81999999284744,0.874219878574563
21,"Kettleman",2013,12,1.84841199395902,2.17999999970198,0.847895410188858
21,"Kettleman",2015,1,1.23810559277951,1.23999998159707,0.998472267059942
21,"Kettleman",2015,2,2.39367129299824,2.49999999254942,0.957468520052775
21,"Kettleman",2015,3,4.80769754348844,5.37000000849366,0.895288181728895
21,"Kettleman",2015,4,6.40406003743195,7.03000001609325,0.910961596411325
21,"Kettleman",2015,5,7.46225619903276,7.5699999332428,0.985767009886368
21,"Kettleman",2015,6,8.74053279303168,9.32000004500151,0.93782540244937
21,"Kettleman",2015,7,8.76060680417595,9.02000008523464,0.971242430309584
21,"Kettleman",2015,8,8.10350842718027,8.67000010609627,0.93466070680695
21,"Kettleman",2015,9,6.35028052921531,6.76999998092651,0.938003035023087
21,"Kettleman",2015,10,4.19772406891413,4.49999999254942,0.932827572414276
21,"Kettleman",2015,11,2.27557787698002,2.57999999448657,0.882006930946862
21,"Kettleman",2015,12,1.54471059817545,1.59999999031425,0.965444129704064
21,"Kettleman",2016,1,1.34443180167635,1.31999999657273,1.01850894330837
21,"Kettleman",2016,2,2.69996212082138,2.82999998144805,0.954050225625748
21,"Kettleman",2016,3,4.24154618814074,4.41999998502433,0.959625837672348
21,"Kettleman",2016,4,5.90510839399076,6.29999999329448,0.937318793694598
21,"Kettleman",2016,5,7.55806210011107,7.8200000077486,0.966504103915859
21,"Kettleman",2016,6,8.94891175434234,9.46000017225742,0.945973741161875
21,"Kettleman",2016,7,9.23463056141057,8.79999995231628,1.04938984221016
21,"Kettleman",2016,8,8.38752311145405,8.31000004708767,1.00932888855922
21,"Kettleman",2016,9,6.5021362109053,6.56999994814396,0.989670663961294
21,"Kettleman",2016,10,4.10867628477172,4.26000002026558,0.964477996531927
21,"Kettleman",2016,11,2.27998587372195,2.19000001251698,1.04108943410533
32,"Colusa",2013,1,1.5973736009168,1.42999998480082,1.11704448803843
32,"Colusa",2013,2,2.64103326743318,2.62000002898276,1.00802795351823
32,"Colusa",2013,3,3.89520427899765,3.75999996811152,1.03595859362574
32,"Colusa",2013,4,6.28370912940361,6.40999998524785,0.980297838356492
32,"Colusa",2013,5,7.20703560865033,7.11999998986721,1.01222410377907
